   t        Vt       phi      theta    psi      PN       H
3.220000	29.999802	0.000000	1.119526	0.000000	96.599741	500.000509
3.320000	29.999794	0.000000	1.119528	0.000000	99.599721	500.000534
3.420000	29.999786	0.000000	1.119528	0.000000	102.599700	500.000560
3.520000	29.999777	0.000000	1.119528	0.000000	105.599678	500.000585
3.625000	29.999769	0.000000	1.119527	0.000000	108.749654	500.000612
3.725000	29.999760	0.000000	1.119526	0.000000	111.749631	500.000637
3.825000	29.999752	0.000000	1.119523	0.000000	114.749606	500.000662
3.925000	29.999744	0.000000	1.119519	0.000000	117.749581	500.000688
4.025000	29.999737	0.000000	1.119514	0.000000	120.749555	500.000712
4.130000	29.999729	0.000000	1.119509	0.000000	123.899527	500.000738
4.230000	29.999721	0.000000	1.119502	0.000000	126.899499	500.000763
4.330000	29.999714	0.000000	1.119495	0.000000	129.899471	500.000786
4.430000	29.999707	0.000000	1.119487	0.000000	132.899442	500.000810
4.530000	29.999700	0.000000	1.119478	0.000000	135.899412	500.000833
4.630000	29.999693	0.000000	1.119469	0.000000	138.899382	500.000856
4.730000	29.999686	0.000000	1.119459	0.000000	141.899350	500.000878
4.830000	29.999680	0.000000	1.119448	0.000000	144.899319	500.000899
4.935000	29.999674	0.000000	1.119435	0.000000	148.049285	500.000921
5.035000	29.999668	0.000000	1.119423	0.000000	151.049252	500.000941
5.135000	29.999662	0.000000	1.119410	0.000000	154.049218	500.000961
5.235000	29.999657	0.000000	1.119396	0.000000	157.049184	500.000979
5.335000	29.999652	0.000000	1.119382	0.000000	160.049149	500.000998
5.435000	29.999647	0.000000	1.119367	0.000000	163.049114	500.001015
5.535000	29.999643	0.000000	1.119352	0.000000	166.049079	500.001031
5.635000	29.999639	0.000000	1.119336	0.000000	169.049043	500.001047
5.740000	29.999635	0.000000	1.119319	0.000000	172.199005	500.001063
5.835000	29.999632	0.000000	1.119303	0.000000	175.048970	500.001076
5.940000	29.999628	0.000000	1.119285	0.000000	178.198931	500.001090
6.040000	29.999625	0.000000	1.119268	0.000000	181.198893	500.001102
6.140000	29.999623	0.000000	1.119250	0.000000	184.198856	500.001113
6.240000	29.999621	0.000000	1.119232	0.000000	187.198818	500.001123
6.340000	29.999619	0.000000	1.119214	0.000000	190.198780	500.001133
6.440000	29.999617	0.000000	1.119196	0.000000	193.198741	500.001141
6.540000	29.999616	0.000000	1.119177	0.000000	196.198703	500.001149
6.640000	29.999615	0.000000	1.119158	0.000000	199.198664	500.001155
6.740000	29.999615	0.000000	1.119139	0.000000	202.198626	500.001161
6.845000	29.999614	0.000000	1.119120	0.000000	205.348585	500.001165
6.945000	29.999614	0.000000	1.119101	0.000000	208.348547	500.001169
7.045000	29.999615	0.000000	1.119082	0.000000	211.348508	500.001171
7.145000	29.999616	0.000000	1.119063	0.000000	214.348469	500.001173
7.310000	29.999617	0.000000	1.119032	0.000000	219.298406	500.001173
7.400000	29.999619	0.000000	1.119015	0.000000	221.998372	500.001172
7.630000	29.999623	0.000000	1.118973	0.000000	228.898284	500.001166
7.725000	29.999626	0.000000	1.118956	0.000000	231.748249	500.001162
7.895000	29.999631	0.000000	1.118927	0.000000	236.848185	500.001153
8.045000	29.999636	0.000000	1.118901	0.000000	241.348130	500.001143
8.210000	29.999642	0.000000	1.118874	0.000000	246.298070	500.001129
8.370000	29.999648	0.000000	1.118849	0.000000	251.098014	500.001114
8.510000	29.999655	0.000000	1.118828	0.000000	255.297965	500.001099
8.610000	29.999659	0.000000	1.118814	0.000000	258.297930	500.001087
8.710000	29.999664	0.000000	1.118800	0.000000	261.297896	500.001075
8.810000	29.999669	0.000000	1.118787	0.000000	264.297863	500.001062
8.910000	29.999675	0.000000	1.118774	0.000000	267.297830	500.001048
9.010000	29.999680	0.000000	1.118762	0.000000	270.297798	500.001034
9.115000	29.999686	0.000000	1.118750	0.000000	273.447765	500.001018
9.215000	29.999692	0.000000	1.118739	0.000000	276.447733	500.001002
9.315000	29.999698	0.000000	1.118729	0.000000	279.447703	500.000986
9.415000	29.999704	0.000000	1.118719	0.000000	282.447673	500.000969
9.515000	29.999710	0.000000	1.118711	0.000000	285.447643	500.000952
9.620000	29.999717	0.000000	1.118702	0.000000	288.597613	500.000934
9.715000	29.999723	0.000000	1.118695	0.000000	291.447587	500.000917
9.815000	29.999729	0.000000	1.118688	0.000000	294.447559	500.000898
9.920000	29.999736	0.000000	1.118682	0.000000	297.597531	500.000879
10.020000	29.999742	0.000000	1.118677	0.000000	300.597505	500.000860
10.120000	29.999749	0.000000	1.118672	0.000000	303.597479	500.000841
10.220000	29.999756	0.000000	1.118668	0.000000	306.597454	500.000821
10.320000	29.999762	0.000000	1.118665	0.000000	309.597430	500.000801
10.420000	29.999769	0.000000	1.118663	0.000000	312.597407	500.000782
10.525000	29.999776	0.000000	1.118661	0.000000	315.747383	500.000761
10.625000	29.999782	0.000000	1.118660	0.000000	318.747361	500.000741
10.725000	29.999789	0.000000	1.118660	0.000000	321.747339	500.000721
10.825000	29.999795	0.000000	1.118660	0.000000	324.747318	500.000701
10.925000	29.999802	0.000000	1.118662	0.000000	327.747298	500.000681
11.025000	29.999808	0.000000	1.118664	0.000000	330.747278	500.000661
11.125000	29.999814	0.000000	1.118666	0.000000	333.747259	500.000642
11.230000	29.999821	0.000000	1.118670	0.000000	336.897240	500.000621
11.330000	29.999827	0.000000	1.118674	0.000000	339.897223	500.000602
11.430000	29.999833	0.000000	1.118679	0.000000	342.897205	500.000583
11.530000	29.999838	0.000000	1.118684	0.000000	345.897189	500.000564
11.630000	29.999844	0.000000	1.118690	0.000000	348.897173	500.000546
11.730000	29.999849	0.000000	1.118697	0.000000	351.897158	500.000528
11.830000	29.999855	0.000000	1.118704	0.000000	354.897143	500.000510
11.935000	29.999860	0.000000	1.118712	0.000000	358.047128	500.000492
12.030000	29.999865	0.000000	1.118720	0.000000	360.897115	500.000476
12.135000	29.999870	0.000000	1.118730	0.000000	364.047101	500.000459
12.235000	29.999874	0.000000	1.118739	0.000000	367.047088	500.000443
12.335000	29.999879	0.000000	1.118750	0.000000	370.047075	500.000427
12.435000	29.999883	0.000000	1.118760	0.000000	373.047063	500.000412
12.535000	29.999887	0.000000	1.118771	0.000000	376.047052	500.000398
12.635000	29.999891	0.000000	1.118782	0.000000	379.047041	500.000385
12.735000	29.999894	0.000000	1.118794	0.000000	382.047030	500.000371
12.840000	29.999898	0.000000	1.118807	0.000000	385.197019	500.000358
12.940000	29.999901	0.000000	1.118820	0.000000	388.197009	500.000347
13.040000	29.999903	0.000000	1.118833	0.000000	391.196999	500.000336
13.140000	29.999906	0.000000	1.118846	0.000000	394.196989	500.000325
13.240000	29.999908	0.000000	1.118859	0.000000	397.196980	500.000315
13.340000	29.999910	0.000000	1.118873	0.000000	400.196971	500.000306
13.440000	29.999912	0.000000	1.118887	0.000000	403.196962	500.000298
13.540000	29.999914	0.000000	1.118901	0.000000	406.196953	500.000291
13.645000	29.999915	0.000000	1.118916	0.000000	409.346944	500.000284
13.745000	29.999916	0.000000	1.118931	0.000000	412.346935	500.000278
13.845000	29.999917	0.000000	1.118946	0.000000	415.346927	500.000272
13.945000	29.999917	0.000000	1.118960	0.000000	418.346919	500.000268
14.045000	29.999918	0.000000	1.118975	0.000000	421.346910	500.000264
14.145000	29.999918	0.000000	1.118990	0.000000	424.346902	500.000261
14.245000	29.999917	0.000000	1.119004	0.000000	427.346894	500.000259
14.345000	29.999917	0.000000	1.119019	0.000000	430.346885	500.000258
14.450000	29.999916	0.000000	1.119035	0.000000	433.496876	500.000257
14.550000	29.999915	0.000000	1.119049	0.000000	436.496868	500.000257
14.650000	29.999914	0.000000	1.119064	0.000000	439.496859	500.000258
14.750000	29.999912	0.000000	1.119078	0.000000	442.496850	500.000260
14.850000	29.999911	0.000000	1.119092	0.000000	445.496842	500.000263
14.950000	29.999909	0.000000	1.119106	0.000000	448.496832	500.000266
15.050000	29.999906	0.000000	1.119120	0.000000	451.496823	500.000270
15.150000	29.999904	0.000000	1.119133	0.000000	454.496814	500.000274
15.255000	29.999901	0.000000	1.119147	0.000000	457.646803	500.000280
15.355000	29.999899	0.000000	1.119160	0.000000	460.646793	500.000286
15.455000	29.999896	0.000000	1.119173	0.000000	463.646783	500.000293
15.555000	29.999892	0.000000	1.119185	0.000000	466.646772	500.000300
15.655000	29.999889	0.000000	1.119197	0.000000	469.646761	500.000308
15.755000	29.999885	0.000000	1.119208	0.000000	472.646750	500.000317
15.860000	29.999882	0.000000	1.119220	0.000000	475.796738	500.000326
15.960000	29.999878	0.000000	1.119231	0.000000	478.796725	500.000336
16.060000	29.999874	0.000000	1.119241	0.000000	481.796713	500.000346
16.160000	29.999869	0.000000	1.119251	0.000000	484.796700	500.000357
16.260000	29.999865	0.000000	1.119260	0.000000	487.796687	500.000369
16.360000	29.999861	0.000000	1.119269	0.000000	490.796673	500.000380
